EmpID,Name,Age,Department,JobRole,EducationField,Attrition,YearsAtCompany,WorkLifeBalance,EmployeeStatus,JoiningDate,ManagerName,Location,PhoneNumber,email,MonthlyIncome
194,Employee_194,27,Research & Development,Research Scientist,Life Sciences,No,5,3,On Leave,4/1/2022,Charlie Davis,New York,-917,user194@example.com,115616
195,Employee_195,27,Sales,Sales Representative,Medical,No,1,3,On Leave,1/25/2018,Diana Green,Chicago,-877,user195@example.com,56736
196,Employee_196,27,Sales,Sales Executive,Life Sciences,No,6,3,Active,6/11/2011,Alice Johnson,Austin,-904,user196@example.com,30854
197,Employee_197,27,Sales,Sales Executive,Marketing,No,6,3,On Leave,10/30/2018,Charlie Davis,Austin,-867,user197@example.com,68623
198,Employee_198,27,Research & Development,Research Scientist,Life Sciences,Yes,8,3,Active,3/3/2016,Alice Johnson,Austin,-868,user198@example.com,37392
199,Employee_199,27,Research & Development,Laboratory Technician,Life Sciences,No,5,4,On Leave,2/27/2019,Charlie Davis,New York,-921,user199@example.com,85680
200,Employee_200,27,Research & Development,Laboratory Technician,Other,No,7,3,Resigned,11/9/2020,Bob Smith,Austin,-946,user200@example.com,76717
201,Employee_201,27,Research & Development,Research Scientist,Medical,No,3,3,On Leave,2/19/2015,Charlie Davis,New York,-924,user201@example.com,117092
202,Employee_202,27,Research & Development,Research Scientist,Medical,No,4,2,Resigned,10/30/2014,Diana Green,Chicago,-867,user202@example.com,80859
203,Employee_203,27,Research & Development,Research Scientist,Medical,No,6,2,On Leave,6/5/2011,Charlie Davis,Austin,-867,user203@example.com,56309
204,Employee_204,27,Research & Development,Laboratory Technician,Life Sciences,No,5,2,On Leave,10/13/2012,Alice Johnson,Chicago,-919,user204@example.com,117455
205,Employee_205,27,Sales,Sales Representative,Medical,No,9,3,On Leave,4/27/2010,Alice Johnson,San Francisco,-952,user205@example.com,93734
206,Employee_206,27,Research & Development,Research Scientist,Life Sciences,No,7,2,Resigned,8/30/2016,Charlie Davis,Chicago,-866,user206@example.com,100467
207,Employee_207,27,Sales,Sales Executive,Medical,No,8,2,Resigned,8/7/2011,Diana Green,San Francisco,-884,user207@example.com,82662
208,Employee_208,27,Research & Development,Research Scientist,Technical Degree,No,5,2,On Leave,1/30/2011,Bob Smith,Chicago,-867,user208@example.com,42688
209,Employee_209,27,Human Resources,Human Resources,Human Resources,Yes,1,3,Active,5/16/2020,Diana Green,New York,-918,user209@example.com,55342
210,Employee_210,27,Sales,Sales Executive,Marketing,No,7,3,On Leave,7/31/2017,Bob Smith,Chicago,-909,user210@example.com,67157
211,Employee_211,27,Research & Development,Manufacturing Director,Life Sciences,No,6,3,Resigned,5/30/2021,Alice Johnson,New York,-897,user211@example.com,97863
212,Employee_212,27,Research & Development,Manufacturing Director,Life Sciences,No,6,3,On Leave,7/27/2020,Diana Green,New York,-935,user212@example.com,82083
213,Employee_213,28,Research & Development,Laboratory Technician,Life Sciences,Yes,4,3,Resigned,10/1/2010,Bob Smith,Austin,-897,user213@example.com,95733
214,Employee_214,28,Research & Development,Laboratory Technician,Technical Degree,Yes,2,2,Resigned,7/7/2015,Charlie Davis,New York,-933,user214@example.com,119045
215,Employee_215,28,Sales,Sales Executive,Medical,No,5,4,Resigned,2/20/2022,Alice Johnson,San Francisco,-920,user215@example.com,64698
216,Employee_216,28,Research & Development,Research Scientist,Medical,No,5,1,On Leave,10/21/2013,Charlie Davis,Austin,-940,user216@example.com,110623
217,Employee_217,28,Research & Development,Laboratory Technician,Life Sciences,Yes,0,1,Resigned,10/7/2019,Alice Johnson,Austin,-921,user217@example.com,52671
218,Employee_218,28,Research & Development,Research Scientist,Medical,No,5,2,Resigned,11/16/2022,Diana Green,Chicago,-882,user218@example.com,55184
219,Employee_219,28,Research & Development,Research Scientist,Life Sciences,No,5,3,On Leave,6/15/2010,Diana Green,New York,-903,user219@example.com,72107
220,Employee_220,28,Research & Development,Healthcare Representative,Medical,No,8,3,Resigned,4/17/2014,Alice Johnson,New York,-889,user220@example.com,116202
221,Employee_221,28,Research & Development,Research Scientist,Medical,Yes,3,2,On Leave,12/30/2011,Alice Johnson,San Francisco,-934,user221@example.com,81663
222,Employee_222,28,Sales,Sales Executive,Life Sciences,No,7,3,Resigned,8/6/2015,Alice Johnson,Chicago,-935,user222@example.com,45708
223,Employee_223,28,Research & Development,Laboratory Technician,Medical,No,10,3,Active,6/29/2021,Diana Green,Chicago,-951,user223@example.com,79811
224,Employee_224,28,Research & Development,Research Scientist,Life Sciences,Yes,7,3,Active,7/29/2019,Bob Smith,Austin,-876,user224@example.com,32811
225,Employee_225,28,Research & Development,Research Scientist,Medical,Yes,2,2,Resigned,2/18/2012,Charlie Davis,Austin,-881,user225@example.com,86250
226,Employee_226,28,Sales,Sales Executive,Marketing,No,8,3,Active,8/2/2010,Charlie Davis,Austin,-938,user226@example.com,102082
227,Employee_227,28,Human Resources,Human Resources,Medical,No,5,3,On Leave,4/20/2020,Diana Green,San Francisco,-924,user227@example.com,64754
228,Employee_228,28,Sales,Sales Executive,Medical,No,4,3,Active,4/26/2014,Charlie Davis,San Francisco,-935,user228@example.com,41411
229,Employee_229,28,Research & Development,Research Scientist,Medical,No,2,3,Resigned,9/14/2016,Alice Johnson,Austin,-945,user229@example.com,32911
230,Employee_230,28,Sales,Sales Representative,Medical,No,1,3,Resigned,1/15/2018,Bob Smith,Chicago,-868,user230@example.com,97270
231,Employee_231,28,Research & Development,Healthcare Representative,Technical Degree,Yes,10,2,On Leave,7/15/2018,Charlie Davis,San Francisco,-885,user231@example.com,113763
232,Employee_232,28,Research & Development,Research Scientist,Other,No,8,4,Resigned,8/15/2011,Bob Smith,Chicago,-924,user232@example.com,38680
233,Employee_233,28,Research & Development,Laboratory Technician,Life Sciences,No,4,2,On Leave,6/13/2017,Alice Johnson,Chicago,-901,user233@example.com,114896
234,Employee_234,28,Research & Development,Laboratory Technician,Medical,Yes,1,3,Active,12/15/2011,Charlie Davis,New York,-884,user234@example.com,113879
235,Employee_235,28,Research & Development,Manufacturing Director,Medical,No,9,2,Active,7/24/2012,Diana Green,Austin,-932,user235@example.com,101295
236,Employee_236,28,Research & Development,Research Scientist,Life Sciences,No,5,1,On Leave,11/16/2021,Bob Smith,New York,-884,user236@example.com,118614
237,Employee_237,28,Research & Development,Research Scientist,Life Sciences,No,3,3,On Leave,1/2/2010,Alice Johnson,Austin,-885,user237@example.com,41111
238,Employee_238,28,Research & Development,Laboratory Technician,Life Sciences,Yes,1,2,Resigned,10/19/2017,Bob Smith,Austin,-936,user238@example.com,67504
239,Employee_239,28,Research & Development,Laboratory Technician,Medical,No,6,3,Active,1/27/2021,Charlie Davis,Chicago,-917,user239@example.com,31802
240,Employee_240,28,Research & Development,Laboratory Technician,Medical,No,4,2,On Leave,5/4/2015,Charlie Davis,Austin,-898,user240@example.com,38155
241,Employee_241,28,Research & Development,Laboratory Technician,Life Sciences,No,2,3,Active,7/6/2012,Diana Green,Chicago,-905,user241@example.com,103656
242,Employee_242,28,Research & Development,Research Scientist,Technical Degree,No,3,2,On Leave,9/10/2018,Alice Johnson,Chicago,-904,user242@example.com,69384
243,Employee_243,28,Research & Development,Laboratory Technician,Life Sciences,No,9,3,Active,2/20/2016,Alice Johnson,Austin,-947,user243@example.com,77254
244,Employee_244,28,Sales,Sales Executive,Life Sciences,No,5,3,Resigned,3/31/2010,Diana Green,Chicago,-866,user244@example.com,51918
245,Employee_245,28,Sales,Sales Executive,Medical,No,5,3,Active,9/6/2014,Diana Green,Chicago,-876,user245@example.com,115981
246,Employee_246,28,Sales,Sales Representative,Technical Degree,Yes,3,4,Active,12/10/2015,Alice Johnson,Chicago,-922,user246@example.com,90713
247,Employee_247,28,Research & Development,Laboratory Technician,Medical,Yes,0,2,Active,8/9/2021,Bob Smith,San Francisco,-954,user247@example.com,60306
248,Employee_248,28,Research & Development,Research Scientist,Life Sciences,No,1,1,Active,4/30/2018,Bob Smith,Chicago,-915,user248@example.com,46646
249,Employee_249,28,Sales,Sales Executive,Life Sciences,No,4,3,Active,4/16/2010,Diana Green,San Francisco,-888,user249@example.com,76843
250,Employee_250,28,Research & Development,Manufacturing Director,Life Sciences,No,8,2,Resigned,6/5/2012,Bob Smith,San Francisco,-896,user250@example.com,46371
251,Employee_251,28,Research & Development,Laboratory Technician,Medical,Yes,1,3,On Leave,3/4/2011,Alice Johnson,Chicago,-907,user251@example.com,107371
252,Employee_252,28,Research & Development,Manufacturing Director,Medical,No,5,2,Active,3/11/2015,Charlie Davis,Chicago,-872,user252@example.com,32049
253,Employee_253,28,Research & Development,Research Scientist,Life Sciences,No,5,4,Resigned,11/13/2010,Charlie Davis,San Francisco,-881,user253@example.com,61616
254,Employee_254,28,Research & Development,Research Scientist,Medical,No,3,3,Active,9/27/2011,Bob Smith,San Francisco,-925,user254@example.com,50932
255,Employee_255,28,Human Resources,Human Resources,Life Sciences,No,3,3,Active,4/10/2015,Diana Green,Chicago,-867,user255@example.com,59855
256,Employee_256,28,Sales,Sales Representative,Medical,No,1,3,On Leave,8/19/2015,Diana Green,Chicago,-866,user256@example.com,91434
257,Employee_257,28,Sales,Sales Executive,Life Sciences,No,7,3,Active,8/11/2018,Diana Green,Austin,-913,user257@example.com,102694
258,Employee_258,28,Sales,Sales Executive,Marketing,Yes,2,3,Resigned,3/20/2016,Diana Green,San Francisco,-877,user258@example.com,73016
259,Employee_259,28,Research & Development,Research Scientist,Medical,No,5,2,Resigned,12/10/2013,Diana Green,San Francisco,-934,user259@example.com,37400
260,Employee_260,28,Research & Development,Laboratory Technician,Technical Degree,Yes,4,2,On Leave,7/7/2011,Bob Smith,Austin,-902,user260@example.com,72642
261,Employee_261,29,Research & Development,Laboratory Technician,Life Sciences,No,9,3,Active,12/17/2011,Charlie Davis,San Francisco,-897,user261@example.com,45151
262,Employee_262,29,Research & Development,Manufacturing Director,Life Sciences,No,10,3,Resigned,9/16/2020,Charlie Davis,New York,-874,user262@example.com,81407
263,Employee_263,29,Research & Development,Research Scientist,Life Sciences,No,5,3,Active,9/10/2014,Bob Smith,San Francisco,-884,user263@example.com,96690
264,Employee_264,29,Research & Development,Manufacturing Director,Technical Degree,No,10,3,Active,4/13/2019,Diana Green,Austin,-913,user264@example.com,34499
265,Employee_265,29,Sales,Sales Executive,Marketing,Yes,10,2,Active,1/12/2013,Bob Smith,New York,-945,user265@example.com,36295
266,Employee_266,29,Research & Development,Research Scientist,Technical Degree,Yes,6,2,On Leave,7/8/2021,Charlie Davis,Chicago,-868,user266@example.com,89040
267,Employee_267,29,Sales,Sales Executive,Medical,No,11,3,Active,9/8/2010,Alice Johnson,Austin,-885,user267@example.com,42183
268,Employee_268,29,Research & Development,Research Scientist,Medical,Yes,4,2,Resigned,8/27/2016,Bob Smith,Austin,-889,user268@example.com,59299
269,Employee_269,29,Research & Development,Research Scientist,Life Sciences,No,6,3,Active,8/17/2015,Diana Green,Chicago,-919,user269@example.com,42874
270,Employee_270,29,Sales,Sales Executive,Marketing,No,3,3,Resigned,4/4/2011,Charlie Davis,Austin,-898,user270@example.com,62711
271,Employee_271,29,Sales,Sales Executive,Medical,No,0,3,Active,7/27/2010,Charlie Davis,San Francisco,-889,user271@example.com,35539
272,Employee_272,29,Sales,Sales Executive,Life Sciences,No,10,2,Resigned,6/18/2012,Charlie Davis,Chicago,-940,user272@example.com,83351
273,Employee_273,29,Research & Development,Laboratory Technician,Other,Yes,7,2,Resigned,6/24/2019,Charlie Davis,Austin,-937,user273@example.com,91267
274,Employee_274,29,Research & Development,Laboratory Technician,Other,No,3,3,Active,4/9/2019,Diana Green,Chicago,-901,user274@example.com,78354
275,Employee_275,29,Sales,Sales Executive,Marketing,No,7,3,Active,1/22/2010,Alice Johnson,Chicago,-903,user275@example.com,32557
276,Employee_276,29,Sales,Sales Executive,Life Sciences,No,4,2,Resigned,2/14/2011,Charlie Davis,Chicago,-949,user276@example.com,68360
277,Employee_277,29,Research & Development,Research Scientist,Life Sciences,No,3,3,On Leave,6/13/2012,Bob Smith,New York,-954,user277@example.com,112018
278,Employee_278,29,Research & Development,Research Director,Medical,No,10,3,Active,5/30/2011,Alice Johnson,Austin,-890,user278@example.com,32200
279,Employee_279,29,Research & Development,Research Scientist,Technical Degree,Yes,2,4,On Leave,4/2/2021,Charlie Davis,New York,-883,user279@example.com,98497
280,Employee_280,29,Research & Development,Manufacturing Director,Technical Degree,No,3,4,Active,11/5/2015,Alice Johnson,Austin,-947,user280@example.com,76975
281,Employee_281,29,Sales,Sales Executive,Medical,No,6,2,Active,11/5/2019,Bob Smith,San Francisco,-931,user281@example.com,51357
282,Employee_282,29,Research & Development,Research Scientist,Life Sciences,No,10,3,Active,2/4/2018,Charlie Davis,San Francisco,-919,user282@example.com,107505
283,Employee_283,29,Sales,Sales Representative,Life Sciences,No,1,3,Active,4/10/2014,Bob Smith,San Francisco,-900,user283@example.com,32869
284,Employee_284,29,Sales,Sales Representative,Marketing,No,2,3,On Leave,6/20/2013,Diana Green,Austin,-945,user284@example.com,91135
285,Employee_285,29,Research & Development,Healthcare Representative,Medical,No,8,2,Active,12/10/2015,Charlie Davis,Chicago,-926,user285@example.com,80108
286,Employee_286,29,Research & Development,Laboratory Technician,Life Sciences,Yes,1,3,Resigned,12/18/2019,Charlie Davis,Chicago,-906,user286@example.com,68467
287,Employee_287,29,Research & Development,Research Scientist,Life Sciences,No,10,3,Resigned,1/20/2012,Charlie Davis,New York,-898,user287@example.com,53328
288,Employee_288,29,Sales,Sales Representative,Medical,Yes,3,3,On Leave,5/21/2019,Charlie Davis,New York,-933,user288@example.com,116831
289,Employee_289,29,Research & Development,Laboratory Technician,Medical,No,4,3,Active,4/12/2015,Diana Green,San Francisco,-898,user289@example.com,33987
290,Employee_290,29,Sales,Sales Representative,Technical Degree,No,3,3,Resigned,6/1/2020,Charlie Davis,New York,-879,user290@example.com,88871
291,Employee_291,29,Research & Development,Research Scientist,Life Sciences,Yes,0,3,On Leave,2/20/2020,Alice Johnson,Austin,-886,user291@example.com,52399
292,Employee_292,29,Research & Development,Research Scientist,Life Sciences,No,7,3,Active,6/14/2016,Charlie Davis,Austin,-913,user292@example.com,76214
293,Employee_293,29,Research & Development,Research Scientist,Life Sciences,No,7,2,Resigned,5/24/2016,Diana Green,New York,-885,user293@example.com,116416
294,Employee_294,29,Research & Development,Manufacturing Director,Medical,No,10,2,Resigned,11/3/2010,Charlie Davis,New York,-873,user294@example.com,100271
295,Employee_295,29,Sales,Sales Executive,Life Sciences,Yes,11,1,On Leave,1/14/2020,Alice Johnson,New York,-872,user295@example.com,74064
296,Employee_296,29,Research & Development,Laboratory Technician,Medical,No,10,3,Active,6/13/2015,Diana Green,New York,-932,user296@example.com,100091
297,Employee_297,29,Research & Development,Research Scientist,Life Sciences,No,5,2,Active,10/24/2011,Diana Green,San Francisco,-882,user297@example.com,70818
298,Employee_298,29,Research & Development,Research Scientist,Life Sciences,No,3,3,Resigned,9/19/2022,Alice Johnson,San Francisco,-898,user298@example.com,75525
299,Employee_299,29,Research & Development,Healthcare Representative,Life Sciences,No,6,3,Resigned,11/8/2010,Alice Johnson,New York,-913,user299@example.com,49830
300,Employee_300,29,Research & Development,Research Director,Life Sciences,No,7,2,Resigned,12/30/2017,Alice Johnson,Austin,-941,user300@example.com,47429
301,Employee_301,29,Research & Development,Laboratory Technician,Technical Degree,Yes,7,3,Active,12/18/2012,Alice Johnson,San Francisco,-924,user301@example.com,36893
302,Employee_302,29,Human Resources,Human Resources,Other,No,10,2,On Leave,2/19/2018,Alice Johnson,Austin,-951,user302@example.com,109909
303,Employee_303,29,Research & Development,Healthcare Representative,Other,Yes,8,3,On Leave,1/25/2012,Diana Green,Chicago,-887,user303@example.com,77333
304,Employee_304,29,Sales,Sales Executive,Technical Degree,Yes,5,1,Active,4/23/2021,Diana Green,Austin,-895,user304@example.com,33436
305,Employee_305,29,Sales,Sales Executive,Life Sciences,No,10,3,On Leave,6/7/2022,Charlie Davis,New York,-903,user305@example.com,104290
306,Employee_306,29,Research & Development,Laboratory Technician,Life Sciences,No,3,3,Resigned,12/19/2010,Charlie Davis,Chicago,-916,user306@example.com,106213
